t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
6211,137.296,,55.219,,,130.249,137.296,,,,,5.99625,,,,,275.545,270.218,,,,162.486
6212,137.285,,55.081,,,130.055,137.285,,,,,5.89625,,,,,275.634,270.307,,,,162.414
6213,137.275,,54.959,,,129.862,137.275,,,,,5.79625,,,,,275.724,270.396,,,,162.341
6214,137.265,,54.84,,,129.668,137.265,,,,,5.69625,,,,,275.813,270.485,,,,162.269
6215,137.255,,54.699,,,129.474,137.255,,,,,5.59625,,,,,275.902,270.574,,,,162.196
6216,137.245,,54.576,,,129.281,137.245,,,,,5.49625,,,,,275.991,270.664,,,,162.124
6217,137.24,,54.449,,,129.087,137.24,,,,,5.39626,,,,,276.081,270.753,,,,162.051
6218,137.24,,54.325,,,128.893,137.24,,,,,5.29626,,,,,276.17,270.842,,,,161.979
6219,137.24,,54.225,,,128.7,137.24,,,,,5.19626,,,,,276.259,270.931,,,,161.906
6220,137.24,,54.107,,,128.506,137.24,,,,,5.09626,,,,,276.348,271.021,,,,161.833
6221,137.24,,54.007,,,128.312,137.24,,,,,4.99626,,,,,276.438,271.11,,,,161.761
6222,137.24,,53.911,,,128.119,137.24,,,,,4.89626,,,,,276.527,271.199,,,,161.688
6223,137.24,,53.774,,,127.934,137.24,,,,,4.79626,,,,,276.616,271.288,,,,161.616
6224,137.24,,53.676,,,127.749,137.24,,,,,4.69626,,,,,276.705,271.378,,,,161.543
6225,137.24,,53.524,,,127.564,137.24,,,,,4.59626,,,,,276.795,271.467,,,,161.471
6226,137.24,,53.401,,,127.379,137.24,,,,,4.49626,,,,,276.884,271.556,,,,161.398
6227,137.24,,53.292,,,127.195,137.24,,,,,4.39626,,,,,276.973,271.645,,,,161.326
6228,137.24,,53.194,,,127.01,137.24,,,,,4.29626,,,,,277.062,271.734,,,,161.253
6229,137.24,,53.068,,,126.825,137.24,,,,,4.19626,,,,,277.151,271.824,,,,161.18
6230,136.995,,52.958,,,126.64,136.995,,,,,4.09626,,,,,277.241,271.913,,,,161.108
6231,136.75,,52.851,,,126.455,136.75,,,,,3.99626,,,,,277.33,272.002,,,,161.035
6232,136.505,,52.709,,,126.271,136.505,,,,,3.89626,,,,,277.419,272.089,,,,160.963
6233,136.26,,52.593,,,126.086,136.26,,,,,3.79626,,,,,277.508,272.175,,,,160.89
6234,136.015,,52.445,,,125.892,136.015,,,,,3.69626,,,,,277.598,272.261,,,,160.818
6235,135.77,,52.341,,,125.698,135.77,,,,,3.59626,,,,,277.687,272.348,,,,160.745
6236,135.526,,52.208,,,125.505,135.526,,,,,3.49626,,,,,277.776,272.434,,,,160.673
6237,135.281,,52.09,,,125.311,135.281,,,,,3.39626,,,,,277.865,272.52,,,,160.6
6238,135.036,,51.978,,,125.118,135.036,,,,,3.29626,,,,,277.955,272.607,,,,160.527
6239,134.791,,51.856,,,124.924,134.791,,,,,3.19626,,,,,278.044,272.693,,,,160.455
6240,134.546,,51.724,,,124.73,134.546,,,,,3.09626,,,,,278.133,272.779,,,,160.382
6241,134.301,,51.584,,,124.537,134.301,,,,,2.99626,,,,,278.222,272.866,,,,160.31
6242,134.056,,51.45,,,124.343,134.056,,,,,2.89626,,,,,278.309,272.952,,,,160.237
6243,133.812,,51.317,,,124.149,133.812,,,,,2.79626,,,,,278.395,273.039,,,,160.165
6244,133.567,,51.198,,,123.956,133.567,,,,,2.69626,,,,,278.481,273.125,,,,160.092
6245,133.322,,51.05,,,123.762,133.322,,,,,2.59626,,,,,278.568,273.211,,,,160.02
6246,133.077,,50.931,,,123.621,133.077,,,,,2.49626,,,,,278.654,273.298,,,,159.947
6247,132.832,,50.83,,,123.48,132.832,,,,,2.39626,,,,,278.74,273.384,,,,159.874
6248,132.587,,50.7,,,123.34,132.587,,,,,2.29626,,,,,278.827,273.47,,,,159.802
6249,132.342,,50.588,,,123.199,132.342,,,,,2.19626,,,,,278.913,273.557,,,,159.729
6250,132.108,,50.44,,,123.058,132.108,,,,,2.09626,,,,,279,273.643,,,,159.657
6251,131.873,,50.334,,,122.917,131.873,,,,,1.99626,,,,,279.086,273.729,,,,159.584
6252,131.638,,50.229,,,122.776,131.638,,,,,1.89626,,,,,279.172,273.816,,,,159.512
6253,131.404,,50.122,,,122.635,131.404,,,,,1.79626,,,,,279.259,273.902,,,,159.439
6254,131.169,,50.013,,,122.495,131.169,,,,,1.69626,,,,,279.345,273.989,,,,159.367
6255,130.934,,49.896,,,122.354,130.934,,,,,1.59626,,,,,279.431,274.075,,,,159.294
6256,130.7,,49.744,,,122.213,130.7,,,,,1.49626,,,,,279.518,274.161,,,,159.221
6257,130.465,,49.642,,,122.072,130.465,,,,,1.39626,,,,,279.604,274.248,,,,159.149
6258,130.23,,49.543,,,121.931,130.23,,,,,1.29626,,,,,279.69,274.334,,,,159.076
6259,129.996,,49.392,,,121.791,129.996,,,,,1.19626,,,,,279.777,274.42,,,,159.004
6260,129.787,,49.273,,,121.65,129.787,,,,,1.09626,,,,,279.863,274.507,,,,158.931
6261,129.603,,49.144,,,121.509,129.603,,,,,0.996258,,,,,279.95,274.593,,,,158.859
6262,129.419,,48.995,,,121.368,129.419,,,,,0.896258,,,,,280.036,274.68,,,,158.786
6263,129.236,,48.881,,,121.227,129.236,,,,,0.796258,,,,,280.122,274.766,,,,158.714
6264,129.052,,48.781,,,121.086,129.052,,,,,0.696258,,,,,280.209,274.852,,,,158.641
6265,128.868,,48.66,,,120.946,128.868,,,,,0.596258,,,,,280.295,274.939,,,,158.568
6266,128.685,,48.551,,,120.805,128.685,,,,,0.496258,,,,,280.381,275.025,,,,158.496
6267,128.501,,48.446,,,120.664,128.501,,,,,0.396258,,,,,280.468,275.111,,,,158.423
6268,128.318,,48.305,,,120.523,128.318,,,,,0.296258,,,,,280.554,275.201,,,,158.351
6269,128.134,,48.157,,,120.382,128.134,,,,,0.196258,,,,,280.64,275.29,,,,158.278
6270,127.96,,48.007,,,120.241,127.96,,,,,0.0962578,,,,,280.727,275.379,,,,158.206
6271,127.787,,47.91,,,120.101,127.787,,,,,-0.00374217,,,,,280.813,275.468,,,,158.133
6272,127.614,,47.77,,,119.96,127.614,,,,,-0.103742,,,,,280.9,275.557,,,,158.061
6273,127.44,,47.655,,,119.819,127.44,,,,,-0.203742,,,,,280.986,275.647,,,,157.988
6274,127.267,,47.555,,,119.678,127.267,,,,,-0.303742,,,,,281.072,275.736,,,,157.915
6275,127.093,,47.443,,,119.537,127.093,,,,,-0.403742,,,,,281.159,275.825,,,,157.843
6276,126.92,,47.33,,,119.397,126.92,,,,,-0.503742,,,,,281.245,275.914,,,,157.77
6277,126.746,,47.207,,,119.256,126.746,,,,,-0.603742,,,,,281.331,276.004,,,,157.698
6278,126.573,,47.076,,,119.115,126.573,,,,,-0.703742,,,,,281.389,276.093,,,,157.625
6279,126.399,,46.953,,,118.974,126.399,,,,,-0.803742,,,,,281.447,276.182,,,,157.553
6280,126.216,,46.831,,,118.833,126.216,,,,,-0.903742,,,,,281.504,276.271,,,,157.48
6281,126.032,,46.681,,,118.692,126.032,,,,,-1.00374,,,,,281.562,276.361,,,,157.408
6282,125.848,,46.576,,,118.552,125.848,,,,,-1.10374,,,,,281.619,276.45,,,,157.335
6283,125.665,,46.444,,,118.411,125.665,,,,,-1.20374,,,,,281.677,276.539,,,,157.262
6284,125.481,,46.298,,,118.27,125.481,,,,,-1.30374,,,,,281.734,276.628,,,,157.19
6285,125.298,,46.174,,,118.129,125.298,,,,,-1.40374,,,,,281.792,276.718,,,,157.117
6286,125.114,,46.046,,,117.988,125.114,,,,,-1.50374,,,,,281.849,276.807,,,,157.045
6287,124.93,,45.939,,,117.847,124.93,,,,,-1.60374,,,,,281.907,276.896,,,,156.972
6288,124.747,,45.813,,,117.707,124.747,,,,,-1.70374,,,,,281.965,276.985,,,,156.9
6289,124.563,,45.71,,,117.566,124.563,,,,,-1.80374,,,,,282.022,277.074,,,,156.827
6290,124.379,,45.559,,,117.425,124.379,,,,,-1.90374,,,,,282.08,277.164,,,,156.755
6291,124.196,,45.444,,,117.284,124.196,,,,,-2.00374,,,,,282.137,277.253,,,,156.682
6292,124.012,,45.338,,,117.143,124.012,,,,,-2.10374,,,,,282.195,277.342,,,,156.609
6293,123.828,,45.192,,,117.003,123.828,,,,,-2.20374,,,,,282.252,277.431,,,,156.537
6294,123.645,,45.096,,,116.862,123.645,,,,,-2.30374,,,,,282.31,277.521,,,,156.464
6295,123.461,,44.977,,,116.721,123.461,,,,,-2.40374,,,,,282.367,277.61,,,,156.392
6296,123.277,,44.844,,,116.58,123.277,,,,,-2.50374,,,,,282.425,277.699,,,,156.319
6297,123.094,,44.7,,,116.439,123.094,,,,,-2.60374,,,,,282.483,277.788,,,,156.247
6298,122.91,,44.594,,,116.298,122.91,,,,,-2.70374,,,,,282.54,277.878,,,,156.174
6299,122.726,,44.478,,,116.158,122.726,,,,,-2.80374,,,,,282.598,277.967,,,,156.102
6300,122.543,,44.38,,,116.017,122.543,,,,,-2.90374,,,,,282.655,278.056,,,,156.029
6301,122.359,,44.253,,,115.876,122.359,,,,,-3.00374,,,,,282.713,278.145,,,,155.956
6302,122.176,,44.115,,,115.735,122.176,,,,,-3.10374,,,,,282.77,278.234,,,,155.884
6303,121.992,,44.001,,,115.594,121.992,,,,,-3.20374,,,,,282.828,278.321,,,,155.811
6304,121.808,,43.897,,,115.533,121.808,,,,,-3.30374,,,,,282.885,278.407,,,,155.739
6305,121.625,,43.783,,,115.471,121.625,,,,,-3.40374,,,,,282.943,278.494,,,,155.666
6306,121.441,,43.678,,,115.409,121.441,,,,,-3.50374,,,,,283.001,278.58,,,,155.594
6307,121.257,,43.536,,,115.348,121.257,,,,,-3.60374,,,,,283.058,278.666,,,,155.521
6308,121.074,,43.41,,,115.286,121.074,,,,,-3.70374,,,,,283.116,278.753,,,,155.449
6309,120.89,,43.298,,,115.225,120.89,,,,,-3.80374,,,,,283.173,278.839,,,,155.376
6310,120.706,,43.202,,,115.163,120.706,,,,,-3.90374,,,,,283.231,278.925,,,,155.303
6311,120.523,,43.054,,,115.101,120.523,,,,,-4.00374,,,,,283.288,279.012,,,,155.231
6312,120.339,,42.947,,,115.04,120.339,,,,,-4.10374,,,,,283.346,279.098,,,,155.158
6313,120.155,,42.813,,,114.978,120.155,,,,,-4.20374,,,,,283.403,279.185,,,,155.086
6314,119.972,,42.668,,,114.917,119.972,,,,,-4.30374,,,,,283.458,279.271,,,,155.013
6315,119.788,,42.527,,,114.855,119.788,,,,,-4.40374,,,,,283.513,279.357,,,,154.911
6316,119.604,,42.407,,,114.793,119.604,,,,,-4.50374,,,,,283.567,279.444,,,,154.808
6317,119.421,,42.269,,,114.732,119.421,,,,,-4.60374,,,,,283.622,279.53,,,,154.706
6318,119.237,,42.147,,,114.67,119.237,,,,,-4.70374,,,,,283.677,279.616,,,,154.604
6319,119.054,,42.028,,,114.609,119.054,,,,,-4.80374,,,,,283.732,279.703,,,,154.501
6320,118.88,,41.917,,,114.547,118.88,,,,,-4.90374,,,,,283.786,279.789,,,,154.399
6321,118.707,,41.789,,,114.485,118.707,,,,,-5.00374,,,,,283.841,279.875,,,,154.296
6322,118.533,,41.686,,,114.424,118.533,,,,,-5.10374,,,,,283.896,279.962,,,,154.194
6323,118.36,,41.551,,,114.362,118.36,,,,,-5.20374,,,,,283.95,280.048,,,,154.091
6324,118.186,,41.453,,,114.301,118.186,,,,,-5.30374,,,,,284.005,280.135,,,,153.989
6325,118.013,,41.312,,,114.239,118.013,,,,,-5.40374,,,,,284.06,280.221,,,,153.887
6326,117.839,,41.207,,,114.177,117.839,,,,,-5.50374,,,,,284.114,280.307,,,,153.784
6327,117.666,,41.067,,,114.107,117.666,,,,,-5.60374,,,,,284.169,280.394,,,,153.682
6328,117.493,,40.958,,,114.037,117.493,,,,,-5.70374,,,,,284.224,280.48,,,,153.579
6329,117.319,,40.86,,,113.966,117.319,,,,,-5.80374,,,,,284.278,280.566,,,,153.477
6330,117.135,,40.765,,,113.896,117.135,,,,,-5.90374,,,,,284.333,280.653,,,,153.374
6331,116.952,,40.626,,,113.825,116.952,,,,,-6.00374,,,,,284.388,280.739,,,,153.272
6332,116.768,,40.484,,,113.755,116.768,,,,,-6.10374,,,,,284.442,280.825,,,,153.169
6333,116.584,,40.34,,,113.684,116.584,,,,,-6.20374,,,,,284.497,280.912,,,,153.067
6334,116.401,,40.212,,,113.614,116.401,,,,,-6.30374,,,,,284.552,280.998,,,,152.965
6335,116.217,,40.063,,,113.544,116.217,,,,,-6.40374,,,,,284.607,281.085,,,,152.862
6336,116.034,,39.934,,,113.473,116.034,,,,,-6.50374,,,,,284.661,281.171,,,,152.76
6337,115.85,,39.827,,,113.403,115.85,,,,,-6.60374,,,,,284.716,281.257,,,,152.657
6338,115.666,,39.687,,,113.332,115.666,,,,,-6.70374,,,,,284.771,281.344,,,,152.555
6339,115.483,,39.543,,,113.271,115.483,,,,,-6.80374,,,,,284.825,281.401,,,,152.452
6340,115.309,,39.403,,,113.209,115.309,,,,,-6.90374,,,,,284.88,281.459,,,,152.35
6341,115.136,,39.266,,,113.148,115.136,,,,,-7.00374,,,,,284.935,281.516,,,,152.248
6342,114.962,,39.164,,,113.086,114.962,,,,,-7.10374,,,,,284.989,281.574,,,,152.145
6343,114.789,,39.059,,,113.024,114.789,,,,,-7.20374,,,,,285.044,281.631,,,,152.043
6344,114.615,,38.934,,,112.963,114.615,,,,,-7.30374,,,,,285.099,281.689,,,,151.94
6345,114.442,,38.792,,,112.901,114.442,,,,,-7.40374,,,,,285.153,281.747,,,,151.838
6346,114.268,,38.672,,,112.84,114.268,,,,,-7.50374,,,,,285.208,281.804,,,,151.735
6347,114.095,,38.548,,,112.778,114.095,,,,,-7.60374,,,,,285.263,281.862,,,,151.633
6348,113.922,,38.402,,,112.716,113.922,,,,,-7.70374,,,,,285.317,281.919,,,,151.531
6349,113.748,,38.288,,,112.655,113.748,,,,,-7.80374,,,,,285.375,281.977,,,,151.428
6350,113.554,,38.172,,,112.655,113.554,,,,,-7.90374,,,,,285.433,282.034,,,,151.326
6351,113.36,,38.066,,,112.655,113.36,,,,,-8.00374,,,,,285.49,282.092,,,,151.223
6352,113.167,,37.956,,,112.655,113.167,,,,,-8.10374,,,,,285.548,282.149,,,,151.121
6353,112.973,,37.831,,,112.655,112.973,,,,,-8.20374,,,,,285.605,282.207,,,,151.018
6354,112.779,,37.683,,,112.655,112.779,,,,,-8.30374,,,,,285.663,282.265,,,,150.916
6355,112.585,,37.533,,,112.655,112.585,,,,,-8.40374,,,,,285.72,282.322,,,,150.814
6356,112.391,,37.423,,,112.655,112.391,,,,,-8.50374,,,,,285.778,282.38,,,,150.711
6357,112.197,,37.298,,,112.655,112.197,,,,,-8.60374,,,,,285.835,282.437,,,,150.609
6358,112.004,,37.192,,,112.655,112.004,,,,,-8.70374,,,,,285.893,282.495,,,,150.506
6359,111.835,,37.095,,,112.655,111.835,,,,,-8.80374,,,,,285.951,282.552,,,,150.404
6360,111.723,,36.992,,,112.655,111.723,,,,,-8.90374,,,,,286.008,282.61,,,,150.301
6361,111.611,,36.845,,,112.655,111.611,,,,,-9.00374,,,,,286.066,282.667,,,,150.199
6362,111.499,,36.74,,,112.655,111.499,,,,,-9.10374,,,,,286.123,282.725,,,,150.097
6363,111.386,,36.636,,,112.655,111.386,,,,,-9.20374,,,,,286.181,282.783,,,,149.994
6364,111.274,,36.5,,,112.655,111.274,,,,,-9.30374,,,,,286.238,282.84,,,,149.892
6365,111.162,,36.369,,,112.655,111.162,,,,,-9.40374,,,,,286.296,282.898,,,,149.789
6366,111.05,,36.274,,,112.655,111.05,,,,,-9.50374,,,,,286.353,282.955,,,,149.687
6367,110.937,,36.128,,,112.655,110.937,,,,,-9.60374,,,,,286.411,283.013,,,,149.584
6368,110.825,,36.005,,,112.655,110.825,,,,,-9.70374,,,,,286.469,283.07,,,,149.482
6369,110.713,,35.855,,,112.655,110.713,,,,,-9.80374,,,,,286.526,283.128,,,,149.38
6370,110.591,,35.717,,,112.655,110.591,,,,,-9.90374,,,,,286.584,283.185,,,,149.277
6371,110.468,,35.617,,,112.655,110.468,,,,,-10.0037,,,,,286.641,283.243,,,,149.175
6372,110.346,,35.469,,,112.655,110.346,,,,,-10.1037,,,,,286.699,283.301,,,,149.072
6373,110.223,,35.325,,,112.655,110.223,,,,,-10.2037,,,,,286.756,283.358,,,,148.97
6374,110.101,,35.194,,,112.655,110.101,,,,,-10.3037,,,,,286.814,283.416,,,,148.867
6375,109.978,,35.068,,,112.655,109.978,,,,,-10.4037,,,,,286.871,283.47,,,,148.765
6376,109.856,,34.921,,,112.655,109.856,,,,,-10.5037,,,,,286.929,283.525,,,,148.662
6377,109.734,,34.774,,,112.655,109.734,,,,,-10.6037,,,,,286.987,283.58,,,,148.56
6378,109.611,,34.637,,,112.655,109.611,,,,,-10.7037,,,,,287.044,283.634,,,,148.458
6379,109.489,,34.499,,,112.655,109.489,,,,,-10.8037,,,,,287.102,283.689,,,,148.355
6380,109.374,,34.375,,,112.655,109.374,,,,,-10.9037,,,,,287.159,283.744,,,,148.253
6381,109.364,,34.241,,,112.655,109.364,,,,,-11.0037,,,,,287.217,283.798,,,,148.15
6382,109.353,,34.09,,,112.655,109.353,,,,,-11.1037,,,,,287.274,283.853,,,,148.048
6383,109.343,,33.954,,,112.655,109.343,,,,,-11.2037,,,,,287.332,283.908,,,,147.945
6384,109.333,,33.833,,,112.655,109.333,,,,,-11.3038,,,,,287.389,283.963,,,,147.843
6385,109.199,,33.7,,,112.655,109.199,,,,,-11.4038,,,,,287.444,284.017,,,,147.741
6386,109.065,,33.595,,,112.655,109.065,,,,,-11.5038,,,,,287.499,284.072,,,,147.638
6387,108.931,,33.48,,,112.655,108.931,,,,,-11.6038,,,,,287.554,284.127,,,,147.536
6388,108.868,,33.362,,,112.655,108.868,,,,,-11.7038,,,,,287.608,284.181,,,,147.433
6389,108.858,,33.231,,,112.655,108.858,,,,,-11.8038,,,,,287.663,284.236,,,,147.331
6390,108.848,,33.131,,,112.655,108.848,,,,,-11.9038,,,,,287.718,284.291,,,,147.228
6391,108.837,,33.027,,,112.655,108.837,,,,,-12.0038,,,,,287.772,284.345,,,,147.126
6392,108.827,,32.927,,,112.655,108.827,,,,,-12.1038,,,,,287.827,284.4,,,,147.024
6393,108.817,,32.815,,,112.655,108.817,,,,,-12.2038,,,,,287.882,284.455,,,,146.921
6394,108.807,,32.688,,,112.655,108.807,,,,,-12.3038,,,,,287.936,284.509,,,,146.819
6395,108.796,,32.57,,,112.655,108.796,,,,,-12.4038,,,,,287.991,284.564,,,,146.716
6396,108.786,,32.467,,,112.655,108.786,,,,,-12.5038,,,,,288.046,284.619,,,,146.614
6397,108.776,,32.339,,,112.655,108.776,,,,,-12.6038,,,,,288.1,284.673,,,,146.511
6398,108.766,,32.24,,,112.655,108.766,,,,,-12.7038,,,,,288.155,284.728,,,,146.409
6399,108.755,,32.116,,,112.655,108.755,,,,,-12.8038,,,,,288.21,284.783,,,,146.307
6400,108.745,,31.984,,,112.655,108.745,,,,,-12.9038,,,,,288.264,284.838,,,,146.204
6401,108.735,,31.86,,,112.655,108.735,,,,,-13.0038,,,,,288.319,284.892,,,,146.102
6402,108.725,,31.725,,,112.655,108.725,,,,,-13.1038,,,,,288.374,284.947,,,,145.999
6403,108.714,,31.608,,,112.655,108.714,,,,,-13.2038,,,,,288.429,285.002,,,,145.897
6404,108.704,,31.504,,,112.655,108.704,,,,,-13.3038,,,,,288.483,285.056,,,,145.794
6405,108.694,,31.388,,,112.655,108.694,,,,,-13.4038,,,,,288.538,285.111,,,,145.692
6406,108.684,,31.283,,,112.655,108.684,,,,,-13.5038,,,,,288.593,285.166,,,,145.59
6407,108.673,,31.14,,,112.655,108.673,,,,,-13.6038,,,,,288.647,285.22,,,,145.487
6408,108.663,,31,,,112.655,108.663,,,,,-13.7038,,,,,288.702,285.275,,,,145.385
6409,108.653,,30.851,,,112.611,108.653,,,,,-13.8038,,,,,288.757,285.33,,,,145.282
6410,108.643,,30.728,,,112.567,108.643,,,,,-13.9038,,,,,288.811,285.387,,,,145.18
6411,108.632,,30.601,,,112.523,108.632,,,,,-14.0038,,,,,288.866,285.445,,,,145.077
6412,108.622,,30.453,,,112.479,108.622,,,,,-14.1038,,,,,288.921,285.502,,,,144.975
6413,108.478,,30.325,,,112.435,108.478,,,,,-14.2038,,,,,288.975,285.56,,,,144.872
6414,108.335,,30.177,,,112.391,108.335,,,,,-14.3038,,,,,289.03,285.617,,,,144.77
6415,108.191,,30.075,,,112.347,108.191,,,,,-14.4038,,,,,289.085,285.675,,,,144.668
6416,108.047,,29.966,,,112.303,108.047,,,,,-14.5038,,,,,289.139,285.733,,,,144.565
6417,107.979,,29.865,,,112.259,107.979,,,,,-14.6038,,,,,289.194,285.79,,,,144.463
6418,107.969,,29.767,,,112.215,107.969,,,,,-14.7038,,,,,289.249,285.848,,,,144.36
6419,107.958,,29.617,,,112.171,107.958,,,,,-14.8038,,,,,289.304,285.905,,,,144.258
6420,107.948,,29.468,,,112.127,107.948,,,,,-14.9038,,,,,289.358,285.963,,,,144.155
6421,107.938,,29.359,,,112.083,107.938,,,,,-15.0038,,,,,289.39,286.02,,,,144.053
6422,107.928,,29.229,,,112.039,107.928,,,,,-15.1038,,,,,289.422,286.078,,,,143.951
6423,107.918,,29.085,,,111.995,107.918,,,,,-15.2038,,,,,289.453,286.135,,,,143.848
6424,107.907,,28.956,,,111.951,107.907,,,,,-15.3038,,,,,289.485,286.193,,,,143.746
6425,107.897,,28.842,,,111.907,107.897,,,,,-15.4038,,,,,289.516,286.251,,,,143.643
6426,107.887,,28.698,,,111.863,107.887,,,,,-15.5038,,,,,289.548,286.308,,,,143.541
6427,107.877,,28.572,,,111.819,107.877,,,,,-15.6038,,,,,289.58,286.366,,,,143.438
6428,107.867,,28.445,,,111.775,107.867,,,,,-15.7038,,,,,289.611,286.423,,,,143.336
6429,107.856,,28.302,,,111.731,107.856,,,,,-15.8038,,,,,289.643,286.481,,,,143.234
6430,107.846,,28.195,,,111.687,107.846,,,,,-15.9038,,,,,289.675,286.538,,,,143.131
6431,107.836,,28.1,,,111.643,107.836,,,,,-16.0038,,,,,289.706,286.596,,,,143.029
6432,107.826,,27.955,,,111.599,107.826,,,,,-16.1038,,,,,289.738,286.654,,,,142.926
6433,107.816,,27.808,,,111.555,107.816,,,,,-16.2038,,,,,289.77,286.711,,,,142.824
6434,107.805,,27.701,,,111.511,107.805,,,,,-16.3038,,,,,289.801,286.769,,,,142.598
6435,107.795,,27.57,,,111.467,107.795,,,,,-16.4038,,,,,289.833,286.826,,,,142.371
6436,107.785,,27.443,,,111.423,107.785,,,,,-16.5038,,,,,289.865,286.884,,,,142.145
6437,107.775,,27.319,,,111.379,107.775,,,,,-16.6038,,,,,289.896,286.941,,,,141.919
6438,107.765,,27.219,,,111.335,107.765,,,,,-16.7038,,,,,289.928,286.999,,,,141.693
6439,107.754,,27.117,,,111.291,107.754,,,,,-16.8038,,,,,289.96,287.056,,,,141.467
6440,107.744,,26.965,,,111.247,107.744,,,,,-16.9038,,,,,289.991,287.114,,,,141.24
6441,107.734,,26.86,,,111.203,107.734,,,,,-17.0038,,,,,290.023,287.172,,,,141.014
6442,107.724,,26.75,,,111.159,107.724,,,,,-17.1038,,,,,290.054,287.229,,,,140.788
6443,107.714,,26.631,,,111.115,107.714,,,,,-17.2038,,,,,290.086,287.287,,,,140.562
6444,107.703,,26.502,,,111.07,107.703,,,,,-17.3038,,,,,290.118,287.344,,,,140.336
6445,107.693,,26.404,,,111.026,107.693,,,,,-17.4038,,,,,290.149,287.402,,,,140.109
6446,107.683,,26.262,,,110.982,107.683,,,,,-17.5038,,,,,290.181,287.456,,,,139.883
6447,107.673,,26.165,,,110.938,107.673,,,,,-17.6038,,,,,290.213,287.511,,,,139.657
6448,107.663,,26.07,,,110.894,107.663,,,,,-17.7038,,,,,290.244,287.566,,,,139.431
6449,107.652,,25.962,,,110.85,107.652,,,,,-17.8038,,,,,290.276,287.62,,,,139.204
6450,107.51,,25.826,,,110.806,107.51,,,,,-17.9038,,,,,290.308,287.675,,,,138.978
6451,107.367,,25.726,,,110.762,107.367,,,,,-18.0038,,,,,290.339,287.73,,,,138.752
6452,107.229,,25.631,,,110.718,107.229,,,,,-18.1038,,,,,290.371,287.785,,,,138.526
6453,107.096,,25.53,,,110.674,107.096,,,,,-18.2038,,,,,290.403,287.839,,,,138.3
6454,106.963,,25.395,,,110.63,106.963,,,,,-18.3038,,,,,290.434,287.894,,,,138.073
6455,106.831,,25.253,,,110.366,106.831,,,,,-18.4038,,,,,290.466,287.949,,,,137.847
6456,106.698,,25.119,,,110.102,106.698,,,,,-18.5038,,,,,290.495,288.003,,,,137.621
6457,106.566,,24.974,,,109.838,106.566,,,,,-18.6038,,,,,290.523,288.058,,,,137.395
6458,106.433,,24.829,,,109.574,106.433,,,,,-18.7038,,,,,290.552,288.113,,,,137.164
6459,106.3,,24.701,,,109.31,106.3,,,,,-18.8038,,,,,290.581,288.167,,,,136.934
6460,106.178,,24.595,,,109.046,106.178,,,,,-18.9038,,,,,290.61,288.222,,,,136.703
6461,106.055,,24.462,,,108.782,106.055,,,,,-19.0038,,,,,290.639,288.277,,,,136.473
6462,105.933,,24.311,,,108.723,105.933,,,,,-19.1038,,,,,290.667,288.331,,,,136.242
6463,105.811,,24.18,,,108.459,105.811,,,,,-19.2038,,,,,290.696,288.386,,,,136.012
6464,105.688,,24.077,,,108.195,105.688,,,,,-19.3038,,,,,290.725,288.441,,,,135.781
6465,105.566,,23.934,,,107.932,105.566,,,,,-19.4038,,,,,290.754,288.495,,,,135.551
6466,105.443,,23.791,,,107.668,105.443,,,,,-19.5038,,,,,290.782,288.55,,,,135.32
6467,105.321,,23.665,,,107.404,105.321,,,,,-19.6038,,,,,290.811,288.605,,,,135.09
6468,105.198,,23.566,,,107.141,105.198,,,,,-19.7038,,,,,290.84,288.66,,,,134.859
6469,105.076,,23.426,,,106.877,105.076,,,,,-19.8038,,,,,290.869,288.714,,,,134.629
6470,104.943,,23.33,,,106.613,104.943,,,,,-19.9038,,,,,290.898,288.769,,,,134.398
6471,104.811,,23.217,,,106.349,104.811,,,,,-20.0038,,,,,290.926,288.824,,,,134.168
6472,104.678,,23.096,,,106.086,104.678,,,,,-20.1038,,,,,290.955,288.878,,,,133.938
6473,104.545,,22.997,,,105.822,104.545,,,,,-20.2038,,,,,290.984,288.933,,,,133.707
6474,104.413,,22.878,,,105.558,104.413,,,,,-20.3038,,,,,291.013,288.988,,,,133.477
6475,104.28,,22.771,,,105.295,104.28,,,,,-20.4038,,,,,291.041,289.042,,,,133.246
6476,104.147,,22.647,,,105.031,104.147,,,,,-20.5038,,,,,291.07,289.097,,,,133.016
6477,104.015,,22.509,,,104.767,104.015,,,,,-20.6038,,,,,291.099,289.152,,,,132.785
6478,103.882,,22.368,,,104.503,103.882,,,,,-20.7038,,,,,291.128,289.206,,,,132.555
