t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
3295,194.321,183.014,264.018,87.732,,188.281,194.321,,,97.806,122.168,294.005,,,,,108.426,105.767,,,,254.923
3296,194.321,182.872,263.847,87.712,,188.231,194.321,,,97.606,121.968,293.905,,,,,108.469,105.81,,,,254.559
3297,194.321,182.664,263.677,87.452,,188.132,194.321,,,97.406,121.768,293.805,,,,,108.512,105.853,,,,254.195
3298,194.321,182.465,263.53,87.193,,188.034,194.321,,,97.206,121.568,293.705,,,,,108.555,105.896,,,,253.832
3299,194.321,182.268,263.326,86.933,,187.935,194.321,,,97.006,121.368,293.605,,,,,108.599,105.94,,,,253.468
3300,194.305,182.044,263.146,86.674,,187.837,194.305,,,96.806,121.168,293.505,,,,,108.642,105.983,,,,253.104
3301,194.289,181.828,262.986,86.414,,187.738,194.289,,,96.606,120.968,293.405,,,,,108.685,106.026,,,,252.74
3302,194.272,181.614,262.81,86.175,,187.64,194.272,,,96.406,120.768,293.305,,,,,108.728,106.069,,,,252.377
3303,194.256,181.473,262.664,85.935,,187.541,194.256,,,96.206,120.568,293.205,,,,,108.771,106.112,,,,252.006
3304,194.24,181.266,262.46,85.696,,187.541,194.24,,,96.006,120.368,293.105,,,,,108.815,106.155,,,,251.635
3305,194.223,181.053,262.285,85.456,,187.541,194.223,,,95.806,120.168,293.005,,,,,108.858,106.199,,,,251.265
3306,194.207,180.89,262.15,85.217,,187.541,194.207,,,95.606,119.968,292.905,,,,,108.901,106.242,,,,250.894
3307,194.191,180.71,262.016,84.957,,187.541,194.191,,,95.406,119.768,292.805,,,,,108.944,106.285,,,,250.523
3308,194.041,180.505,261.835,84.698,,187.541,194.041,,,95.206,119.568,292.705,,,,,108.987,106.328,,,,250.153
3309,193.746,180.348,261.69,84.438,,187.541,193.746,,,95.006,119.368,292.605,,,,,109.03,106.371,,,,249.782
3310,193.45,180.172,261.514,84.179,,187.541,193.45,,,94.806,119.168,292.505,,,,,109.074,106.415,,,,249.412
3311,193.155,179.989,261.359,83.919,,187.541,193.155,,,94.606,118.968,292.405,,,,,109.117,106.458,,,,249.041
3312,192.773,179.789,261.198,83.66,,187.541,192.773,,,94.406,118.768,292.305,,,,,109.16,106.501,,,,248.67
3313,192.379,179.615,261.028,83.4,,187.541,192.379,,,94.206,118.568,292.205,,,,,109.203,106.544,,,,248.3
3314,192.002,179.467,260.889,83.141,,187.541,192.002,,,94.006,118.368,292.105,,,,,109.246,106.587,,,,247.929
3315,191.624,179.302,260.719,82.881,,187.541,191.624,,,93.806,118.168,292.005,,,,,109.289,106.63,,,,247.559
3316,191.247,179.12,260.53,82.622,,187.541,191.247,,,93.606,117.968,291.905,,,,,109.333,106.676,,,,247.188
3317,190.87,178.952,260.352,82.362,,187.541,190.87,,,93.406,117.768,291.805,,,,,109.376,106.723,,,,246.817
3318,190.492,178.762,260.217,82.103,,187.541,190.492,,,93.206,117.568,291.705,,,,,109.419,106.769,,,,246.447
3319,190.115,178.546,260.074,81.843,,187.541,190.115,,,93.006,117.368,291.605,,,,,109.462,106.815,,,,246.076
3320,189.721,178.37,259.905,81.584,,187.541,189.721,,,92.806,117.168,291.505,,,,,109.505,106.861,,,,245.706
3321,189.328,178.172,259.736,81.324,,187.541,189.328,,,92.606,116.968,291.405,,,,,109.548,106.907,,,,245.335
3322,188.934,178.023,259.592,81.065,,187.541,188.934,,,92.406,116.768,291.305,,,,,109.592,106.953,,,,244.964
3323,188.54,177.849,259.462,80.805,,187.541,188.54,,,92.206,116.568,291.205,,,,,109.635,106.999,,,,244.594
3324,188.146,177.644,259.278,80.546,,187.541,188.146,,,92.006,116.368,291.105,,,,,109.678,107.045,,,,244.223
3325,187.753,177.469,259.091,80.286,,187.541,187.753,,,91.806,116.168,291.005,,,,,109.721,107.091,,,,243.852
3326,187.375,177.29,258.906,80.027,,187.541,187.375,,,91.606,115.968,290.905,,,,,109.764,107.137,,,,243.482
3327,186.998,177.123,258.739,79.767,,187.541,186.998,,,91.406,115.768,290.805,,,,,109.808,107.183,,,,243.111
3328,186.621,176.918,258.604,79.528,,187.541,186.621,,,91.206,115.568,290.705,,,,,109.882,107.229,,,,242.741
3329,186.243,176.774,258.467,79.288,,187.541,186.243,,,91.006,115.368,290.605,,,,,109.957,107.275,,,,242.37
3330,185.866,176.581,258.276,79.049,,187.541,185.866,,,90.806,115.168,290.505,,,,,110.032,107.321,,,,241.999
3331,185.489,176.404,258.128,78.809,,187.541,185.489,,,90.606,114.968,290.405,,,,,110.107,107.367,,,,241.629
3332,185.112,176.201,257.986,78.57,,187.541,185.112,,,90.406,114.768,290.305,,,,,110.182,107.413,,,,241.258
3333,184.718,176.025,257.809,78.33,,187.541,184.718,,,90.206,114.568,290.205,,,,,110.257,107.459,,,,240.887
3334,184.324,175.819,257.619,78.09,,187.541,184.324,,,90.006,114.368,290.105,,,,,110.331,107.505,,,,240.517
3335,183.93,175.619,257.481,77.851,,187.541,183.93,,,89.806,114.168,290.005,,,,,110.406,107.551,,,,240.146
3336,183.537,175.461,257.308,77.611,,187.541,183.537,,,89.606,113.968,289.905,,,,,110.481,107.597,,,,239.776
3337,183.143,175.306,257.115,77.372,,187.541,183.143,,,89.406,113.768,289.805,,,,,110.556,107.644,,,,239.405
3338,182.749,175.156,256.913,77.112,,187.541,182.749,,,89.206,113.568,289.705,,,,,110.631,107.69,,,,239.034
3339,182.355,174.976,256.77,76.853,,187.541,182.355,,,89.006,113.368,289.605,,,,,110.706,107.736,,,,238.664
3340,181.962,174.801,256.603,76.593,,187.471,181.962,,,88.806,113.168,289.505,,,,,110.78,107.782,,,,238.293
3341,181.568,174.609,256.44,76.334,,187.4,181.568,,,88.606,112.968,289.405,,,,,110.855,107.828,,,,237.923
3342,181.174,174.427,256.242,76.074,,187.33,181.174,,,88.406,112.768,289.305,,,,,110.93,107.874,,,,237.552
3343,180.781,174.252,256.11,75.835,,187.26,180.781,,,88.206,112.568,289.205,,,,,111.005,107.92,,,,237.181
3344,180.387,174.058,255.977,75.595,,187.189,180.387,,,88.006,112.368,289.105,,,,,111.08,107.966,,,,236.811
3345,180.01,173.849,255.848,75.356,,187.119,180.01,,,87.806,112.168,289.005,,,,,111.155,108.012,,,,236.44
3346,179.632,173.702,255.668,75.116,,187.048,179.632,,,87.606,111.968,288.905,,,,,111.229,108.058,,,,236.069
3347,179.255,173.474,255.482,74.877,,186.978,179.255,,,87.406,111.768,288.805,,,,,111.304,108.104,,,,235.699
3348,178.878,173.258,255.315,74.617,,186.908,178.878,,,87.206,111.568,288.705,,,,,111.379,108.15,,,,235.328
3349,178.5,173.103,255.123,74.358,,186.837,178.5,,,87.006,111.368,288.605,,,,,111.454,108.196,,,,234.958
3350,178.123,172.958,254.982,74.098,,186.767,178.123,,,86.806,111.168,288.505,,,,,111.529,108.242,,,,234.587
3351,177.926,172.763,254.814,73.839,,186.697,177.926,,,86.606,110.968,288.405,,,,,111.604,108.288,,,,234.216
3352,177.729,172.555,254.67,73.579,,186.626,177.729,,,86.406,110.768,288.305,,,,,111.678,108.331,,,,233.846
3353,177.532,172.403,254.485,73.32,,186.556,177.532,,,86.206,110.568,288.205,,,,,111.753,108.375,,,,233.475
3354,177.336,172.214,254.308,73.06,,186.294,177.336,,,86.006,110.368,288.105,,,,,111.828,108.418,,,,233.104
3355,177.139,172.064,254.151,72.801,,185.87,177.139,,,85.806,110.168,288.005,,,,,111.903,108.461,,,,232.734
3356,176.942,171.835,254.02,72.541,,185.446,176.942,,,85.606,109.968,287.905,,,,,111.978,108.504,,,,232.363
3357,176.745,171.616,253.819,72.282,,185.022,176.745,,,85.406,109.768,287.805,,,,,112.053,108.547,,,,231.993
3358,176.548,171.446,253.654,72.022,,184.597,176.548,,,85.206,109.568,287.705,,,,,112.127,108.59,,,,231.622
3359,176.351,171.248,253.472,71.763,,184.173,176.351,,,85.006,109.368,287.605,,,,,112.202,108.634,,,,231.251
3360,176.154,171.056,253.287,71.503,,183.749,176.154,,,84.806,109.168,287.505,,,,,112.277,108.677,,,,230.881
3361,175.958,170.835,253.09,71.244,,183.325,175.958,,,84.606,108.968,287.405,,,,,112.352,108.72,,,,230.51
3362,175.761,170.677,252.912,70.984,,182.901,175.761,,,84.406,108.768,287.305,,,,,112.427,108.763,,,,230.201
3363,175.564,170.504,252.777,70.725,,182.476,175.564,,,84.206,108.568,287.205,,,,,112.502,108.806,,,,229.892
3364,175.367,170.345,252.597,70.465,,182.052,175.367,,,84.006,108.368,287.105,,,,,112.576,108.85,,,,229.584
3365,175.17,170.162,252.43,70.206,,181.628,175.17,,,83.806,108.168,287.005,,,,,112.651,108.893,,,,229.275
3366,174.973,169.968,252.289,69.946,,181.204,174.973,,,83.606,107.968,286.905,,,,,112.726,108.936,,,,228.966
3367,174.776,169.81,252.133,69.687,,180.78,174.776,,,83.406,107.768,286.805,,,,,112.801,108.979,,,,228.657
3368,174.58,169.62,251.985,69.427,,180.37,174.58,,,83.206,107.568,286.705,,,,,112.876,109.022,,,,228.348
3369,174.383,169.426,251.842,69.188,,179.96,174.383,,,83.006,107.368,286.605,,,,,112.951,109.065,,,,228.039
3370,174.202,169.247,251.681,68.948,,179.549,174.202,,,82.806,107.168,286.505,,,,,113.026,109.109,,,,227.73
3371,174.022,169.066,251.511,68.709,,179.139,174.022,,,82.606,106.968,286.405,,,,,113.1,109.152,,,,227.422
3372,173.841,168.866,251.339,68.469,,178.729,173.841,,,82.406,106.768,286.305,,,,,113.175,109.195,,,,227.113
3373,173.661,168.685,251.211,68.23,,178.319,173.661,,,82.206,106.568,286.205,,,,,113.25,109.238,,,,226.804
3374,173.48,168.522,251.071,67.97,,177.909,173.48,,,82.006,106.368,286.105,,,,,113.325,109.281,,,,226.495
3375,173.3,168.336,250.891,67.711,,177.485,173.3,,,81.806,106.168,286.005,,,,,113.4,109.324,,,,226.186
3376,173.087,168.171,250.721,67.451,,177.061,173.087,,,81.606,105.968,285.905,,,,,113.475,109.368,,,,225.877
3377,172.873,167.964,250.524,67.192,,176.637,172.873,,,81.406,105.768,285.805,,,,,113.549,109.411,,,,225.575
3378,172.66,167.804,250.36,66.932,,176.212,172.66,,,81.206,105.568,285.704,,,,,113.624,109.454,,,,225.273
3379,172.447,167.595,250.173,66.912,,175.788,172.447,,,81.006,105.368,285.604,,,,,113.699,109.497,,,,224.971
3380,172.234,167.436,249.996,66.892,,175.364,172.234,,,80.806,105.169,285.504,,,,,113.774,109.54,,,,224.669
3381,172.02,167.296,249.832,66.872,,174.94,172.02,,,80.606,104.969,285.404,,,,,113.849,109.583,,,,224.367
3382,171.84,167.072,249.629,66.852,,174.643,171.84,,,80.406,104.769,285.304,,,,,113.924,109.627,,,,224.065
3383,171.66,166.901,249.472,66.833,,174.346,171.66,,,80.206,104.569,285.204,,,,,113.998,109.67,,,,223.763
3384,171.479,166.702,249.316,66.813,,174.049,171.479,,,80.006,104.369,285.104,,,,,114.073,109.713,,,,223.461
3385,171.299,166.501,249.129,66.793,,173.752,171.299,,,79.806,104.169,285.004,,,,,114.148,109.756,,,,223.159
3386,171.118,166.336,248.94,66.773,,173.455,171.118,,,79.606,103.969,284.904,,,,,114.223,109.799,,,,222.857
3387,170.938,166.18,248.795,66.753,,173.158,170.938,,,79.406,103.769,284.804,,,,,114.298,109.874,,,,222.555
3388,170.722,165.981,248.591,66.733,,172.861,170.722,,,79.206,103.569,284.704,,,,,114.373,109.949,,,,222.253
3389,170.426,165.81,248.408,66.733,,172.564,170.426,,,79.006,103.369,284.604,,,,,114.447,110.024,,,,221.951
3390,170.131,165.599,248.225,66.733,,172.253,170.131,,,78.806,103.169,284.504,,,,,114.522,110.099,,,,221.65
3391,169.835,165.415,248.057,66.733,,171.942,169.835,,,78.606,102.969,284.404,,,,,114.597,110.174,,,,221.348
3392,169.54,165.248,247.854,66.733,,171.631,169.54,,,78.406,102.769,284.304,,,,,114.672,110.248,,,,221.039
3393,169.245,165.037,247.721,66.733,,171.32,169.245,,,78.206,102.569,284.204,,,,,114.747,110.323,,,,220.73
3394,169.228,164.867,247.569,66.713,,171.009,169.228,,,78.006,102.369,284.104,,,,,114.822,110.398,,,,220.421
3395,169.017,164.662,247.398,66.693,,170.698,169.017,,,77.806,102.169,284.004,,,,,114.896,110.473,,,,220.112
3396,168.722,164.515,247.216,66.673,,170.387,168.722,,,77.606,101.969,283.904,,,,,114.971,110.548,,,,219.803
3397,168.705,164.371,247.033,66.653,,170.076,168.705,,,77.406,101.769,283.804,,,,,115.046,110.623,,,,219.494
3398,168.689,164.164,246.829,66.554,,169.765,168.689,,,77.206,101.569,283.704,,,,,115.121,110.697,,,,219.186
3399,168.584,164.01,246.679,66.34,,169.454,168.584,,,77.006,101.369,283.604,,,,,115.196,110.772,,,,218.877
3400,168.307,163.797,246.515,66.126,,169.143,168.307,,,76.806,101.169,283.504,,,,,115.268,110.847,,,,218.568
3401,168.029,163.569,246.325,65.912,,168.832,168.029,,,76.606,100.969,283.404,,,,,115.34,110.922,,,,218.259
3402,167.752,163.413,246.158,65.698,,168.521,167.752,,,76.406,100.769,283.304,,,,,115.412,110.997,,,,217.95
3403,167.474,163.232,245.968,65.484,,168.209,167.474,,,76.206,100.569,283.204,,,,,115.484,111.072,,,,217.641
3404,167.197,163.071,245.774,65.377,,167.913,167.197,,,76.006,100.369,283.104,,,,,115.556,111.146,,,,217.332
3405,166.919,162.906,245.577,65.27,,167.616,166.919,,,75.806,100.169,283.004,,,,,115.628,111.221,,,,217.024
3406,166.626,162.709,245.436,65.163,,167.319,166.626,,,75.606,99.969,282.904,,,,,115.7,111.296,,,,216.715
3407,166.332,162.512,245.285,65.056,,167.022,166.332,,,75.406,99.769,282.804,,,,,115.771,111.371,,,,216.406
3408,166.038,162.34,245.106,64.949,,166.725,166.038,,,75.206,99.569,282.704,,,,,115.843,111.446,,,,216.097
3409,165.744,162.137,244.923,64.842,,166.428,165.744,,,75.006,99.369,282.604,,,,,115.915,111.521,,,,215.788
3410,165.451,161.914,244.763,64.592,,166.131,165.451,,,74.806,99.169,282.504,,,,,115.987,111.595,,,,215.479
3411,165.157,161.761,244.593,64.342,,165.82,165.157,,,74.606,98.969,282.404,,,,,116.059,111.67,,,,215.17
3412,164.863,161.617,244.414,64.093,,165.509,164.863,,,74.406,98.769,282.304,,,,,116.131,111.745,,,,214.862
3413,164.847,161.425,244.241,63.843,,165.198,164.847,,,74.206,98.569,282.204,,,,,116.203,111.82,,,,214.553
3414,164.83,161.22,244.078,63.593,,164.887,164.83,,,74.006,98.369,282.104,,,,,116.275,111.895,,,,214.244
3415,164.814,161.065,243.932,63.343,,164.576,164.814,,,73.806,98.169,282.004,,,,,116.347,111.97,,,,213.935
3416,164.798,160.899,243.803,63.094,,164.265,164.798,,,73.606,97.969,281.904,,,,,116.419,112.044,,,,213.626
3417,164.781,160.743,243.646,62.844,,163.953,164.781,,,73.406,97.769,281.804,,,,,116.491,112.119,,,,213.317
3418,164.765,160.601,243.457,62.594,,163.691,164.765,,,73.206,97.569,281.704,,,,,116.563,112.194,,,,213.008
3419,164.765,160.398,243.272,62.345,,163.507,164.765,,,73.006,97.369,281.604,,,,,116.635,112.269,,,,212.7
3420,164.765,160.225,243.105,62.095,,163.323,164.765,,,72.806,97.169,281.504,,,,,116.707,112.344,,,,212.391
3421,164.765,160.051,242.916,61.845,,163.14,164.765,,,72.606,96.969,281.404,,,,,116.779,112.419,,,,212.089
3422,164.765,159.873,242.717,61.595,,162.956,164.765,,,72.406,96.769,281.304,,,,,116.851,112.493,,,,212.089
3423,164.765,159.671,242.56,61.346,,162.772,164.765,,,72.206,96.569,281.204,,,,,116.923,112.568,,,,212.089
3424,164.765,159.441,242.383,61.096,,162.588,164.765,,,72.006,96.369,281.104,,,,,116.995,112.643,,,,212.089
3425,164.749,159.28,242.206,60.846,,162.404,164.749,,,71.806,96.169,281.004,,,,,117.067,112.718,,,,211.873
3426,164.732,159.142,242.036,60.597,,162.221,164.732,,,71.606,95.969,280.904,,,,,117.139,112.793,,,,211.757
3427,164.716,158.934,241.837,60.329,,162.037,164.716,,,71.406,95.769,280.804,,,,,117.211,112.868,,,,211.757
3428,164.7,158.737,241.708,60.061,,161.853,164.7,,,71.206,95.569,280.704,,,,,117.283,112.943,,,,211.757
3429,164.683,158.565,241.571,59.794,,161.669,164.683,,,71.006,95.369,280.604,,,,,117.355,113.017,,,,211.757
3430,164.667,158.414,241.366,59.526,,161.485,164.667,,,70.806,95.169,280.504,,,,,117.427,113.092,,,,211.757
3431,164.635,158.244,241.198,59.259,,161.301,164.635,,,70.606,94.969,280.404,,,,,117.499,113.167,,,,211.757
3432,164.602,158.023,241.052,58.991,,161.118,164.602,,,70.406,94.769,280.304,,,,,117.57,113.242,,,,211.757
3433,164.569,157.861,240.924,58.741,,160.934,164.569,,,70.206,94.569,280.204,,,,,117.642,113.317,,,,211.757
3434,164.537,157.678,240.754,58.492,,160.75,164.537,,,70.007,94.369,280.104,,,,,117.714,113.392,,,,211.757
3435,164.504,157.465,240.594,58.242,,160.566,164.504,,,69.807,94.169,280.004,,,,,117.786,113.466,,,,211.757
3436,164.471,157.279,240.465,57.992,,160.382,164.471,,,69.607,93.969,279.904,,,,,117.861,113.541,,,,211.757
3437,164.439,157.058,240.336,57.743,,160.199,164.439,,,69.407,93.769,279.804,,,,,117.936,113.616,,,,211.757
3438,164.422,156.882,240.204,57.493,,160.015,164.422,,,69.207,93.569,279.704,,,,,118.011,113.691,,,,211.757
3439,164.406,156.692,240.034,57.243,,159.831,164.406,,,69.007,93.369,279.604,,,,,118.086,113.766,,,,211.757
3440,164.39,156.486,239.888,56.993,,159.633,164.39,,,68.807,93.169,279.504,,,,,118.161,113.841,,,,211.757
3441,164.373,156.323,239.695,56.744,,159.435,164.373,,,68.607,92.969,279.404,,,,,118.235,113.915,,,,211.757
3442,164.357,156.126,239.555,56.494,,159.237,164.357,,,68.407,92.769,279.304,,,,,118.31,113.99,,,,211.757
3443,164.341,155.928,239.412,56.173,,159.039,164.341,,,68.207,92.569,279.204,,,,,118.385,114.065,,,,211.757
3444,164.341,155.707,239.233,55.834,,158.841,164.341,,,68.007,92.369,279.104,,,,,118.46,114.14,,,,211.757
3445,164.341,155.555,239.068,55.475,,158.643,164.341,,,67.807,92.169,279.004,,,,,118.535,114.215,,,,211.757
3446,164.341,155.41,238.901,55.116,,158.445,164.341,,,67.607,91.969,278.904,,,,,118.61,114.29,,,,211.757
3447,164.341,155.25,238.759,54.756,,158.262,164.341,,,67.407,91.769,278.804,,,,,118.684,114.364,,,,211.757
3448,164.341,155.1,238.557,54.397,,158.078,164.341,,,67.207,91.569,278.704,,,,,118.759,114.439,,,,211.757
3449,164.199,154.957,238.419,54.038,,157.894,164.341,,,67.007,91.369,278.604,,,,,118.834,114.514,,,,211.757
3450,163.994,154.78,238.278,53.678,,157.71,164.324,,,66.807,91.169,278.504,,,,,118.909,114.589,,,,211.757
3451,163.788,154.601,238.074,53.319,,157.526,164.308,,,66.607,90.969,278.404,,,,,118.984,114.664,,,,211.757
3452,163.583,154.446,237.936,52.96,,157.342,164.292,,,66.407,90.769,278.304,,,,,119.059,114.739,,,,211.757
3453,163.363,154.27,237.745,52.601,,157.159,164.113,,,66.207,90.569,278.204,,,,,119.133,114.813,,,,211.757
3454,163.143,154.077,237.6,52.241,,156.975,163.884,,,66.007,90.369,278.104,,,,,119.208,114.888,,,,211.757
3455,162.924,153.872,237.445,51.882,,156.975,163.654,,,65.807,90.169,278.004,,,,,119.283,114.963,,,,211.757
3456,162.704,153.672,237.305,51.523,,156.806,163.424,,,65.607,89.969,277.904,,,,,119.358,115.038,,,,211.757
3457,162.484,153.488,237.146,51.163,,156.622,163.178,,,65.407,89.769,277.804,,,,,119.433,115.113,,,,211.757
3458,162.264,153.337,236.951,50.804,,156.439,162.932,,,65.207,89.569,277.704,,,,,119.508,115.188,,,,211.757
3459,162.044,153.152,236.822,50.445,,156.255,162.686,,,65.007,89.369,277.604,,,,,119.582,115.26,,,,211.757
3460,161.839,152.927,236.637,50.085,,156.072,162.44,,,64.807,89.169,277.504,,,,,119.657,115.332,,,,211.757
3461,161.633,152.757,236.471,49.726,,156.072,162.194,,,64.607,88.969,277.404,,,,,119.732,115.403,,,,211.757
3462,161.428,152.563,236.299,49.367,,156.072,161.948,,,64.407,88.769,277.304,,,,,119.807,115.475,,,,211.757
3463,161.223,152.367,236.114,49.008,,156.072,161.718,,,64.207,88.569,277.204,,,,,119.882,115.547,,,,211.757
3464,161.018,152.194,235.957,48.648,,156.072,161.488,,,64.007,88.369,277.104,,,,,119.957,115.619,,,,211.757
3465,160.813,151.989,235.78,48.289,,156.072,161.259,,,63.807,88.169,277.004,,,,,120.031,115.691,,,,211.757
3466,160.607,151.828,235.617,47.95,,156.072,161.029,,,63.607,87.969,276.904,,,,,120.106,115.763,,,,211.757
3467,160.402,151.621,235.439,47.61,,155.991,160.799,,,63.407,87.769,276.804,,,,,120.181,115.835,,,,211.757
3468,160.197,151.468,235.272,47.271,,155.808,160.57,,,63.207,87.569,276.704,,,,,120.256,115.907,,,,211.757
3469,159.992,151.324,235.072,46.932,,155.625,160.34,,,63.007,87.369,276.604,,,,,120.331,115.979,,,,211.757
3470,159.786,151.158,234.889,46.592,,155.442,160.11,,,62.807,87.169,276.504,,,,,120.406,116.051,,,,211.757
3471,159.581,150.962,234.715,46.233,,155.442,159.881,,,62.607,86.969,276.404,,,,,120.495,116.123,,,,211.757
3472,159.376,150.809,234.546,45.874,,155.442,159.651,,,62.407,86.769,276.304,,,,,120.584,116.195,,,,211.757
3473,159.171,150.59,234.36,45.514,,155.442,159.421,,,62.207,86.569,276.204,,,,,120.673,116.267,,,,211.757
3474,158.98,150.429,234.22,45.155,,155.442,159.192,,,62.007,86.369,276.104,,,,,120.763,116.339,,,,211.757
3475,158.79,150.256,234.031,44.796,,155.442,158.962,,,61.807,86.169,276.004,,,,,120.852,116.411,,,,211.757
3476,158.599,150.068,233.835,44.456,,155.442,158.749,,,61.607,85.969,275.904,,,,,120.941,116.483,,,,211.757
3477,158.408,149.88,233.636,44.117,,155.442,158.535,,,61.407,85.769,275.804,,,,,121.03,116.555,,,,211.757
3478,158.218,149.729,233.486,43.778,,155.442,158.322,,,61.207,85.569,275.704,,,,,121.119,116.627,,,,211.757
